Loading Datastore...
Reload Cache...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [20/Apr/2022 07:44:27] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:27] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2Njc3MjY1NTB9.yrUx6js7_INDvxkAJeRnI_Lzh8llHFxIjQznk20OwiI&channel_id=0&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:27] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:27] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:27] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2Njc3ODU0MjB9.5NaTT6N78IuTSBW4KhF7irJrvK-DJnOPCWcqsGp6ouE&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:27] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:27] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:27] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJleHAiOjE2NTA0MDQ2Njc4MTQ4OTB9.ePyBcL28KjgWBAOxYKZxCxPCAXmApcXnv3Kcy9VUeCc&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:27] "POST /message/send/v1 HTTP/1.1" 403 -
127.0.0.1 - - [20/Apr/2022 07:44:27] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:27] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:27] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2Njc4NTQ2MTF9.p8coGidO2UflZuhCj5MQBkNlK34FGaypKOEyjhrEZIU&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:27] "POST /message/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 07:44:27] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:27] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:27] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2Njc4OTQ2NTJ9.zP5cc-8lglpCc_Ep2795c1952CQ_snegBMKOUyJEZnM&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:27] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:27] "POST /message/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 07:44:27] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:27] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:27] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2Njc5NDQ4NDR9.BmRdYSUiGIW7dYr8fETkya9xQZW9UGNBT26c--ZPU50&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:27] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:27] "POST /message/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 07:44:27] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2Njc5OTczMjZ9.yEE29BJ734nu_CKUBjQe5qVb46jvwuzXgSA-tiWew14&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "POST /message/send/v1 HTTP/1.1" 403 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2NjgwNjMwMDR9.U3VL1jUavBPFAdNNr1G1ebvVfEbOAGuZ2wYpswZubhk&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJleHAiOjE2NTA0MDQ2NjgwODMxMzV9.CGHEwjbsi82o81aEzi2lIbu0mFbDYmJx68vHhMLd4Gc&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2NjgwNjMwMDR9.U3VL1jUavBPFAdNNr1G1ebvVfEbOAGuZ2wYpswZubhk&dm_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2NjgwNjMwMDR9.U3VL1jUavBPFAdNNr1G1ebvVfEbOAGuZ2wYpswZubhk&dm_id=0&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2NjgxNTQxMjJ9.sVQiFf7uq6G86cIzs8w6mt1HllrpLQ8MFHvFJ3XJ2Vg&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJleHAiOjE2NTA0MDQ2NjgxNzM5NTN9.WkzpKkz3cJT61vLPl45AVU1Z087BZ5wl6u0ZgWxglN0&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJleHAiOjE2NTA0MDQ2NjgxOTQyMTl9.sp5cYGchRtZb8SYtkPHSKoIbu6zxWh_xi0S6ttkOeeU&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJleHAiOjE2NTA0MDQ2NjgxNzM5NTN9.WkzpKkz3cJT61vLPl45AVU1Z087BZ5wl6u0ZgWxglN0&dm_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "POST /message/senddm/v1 HTTP/1.1" 403 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2NjgyNTQ2NTZ9.NSfd217Kp1oWwKgx_ct-r-EcAdXlx1YV8I87cRgfBwI&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "POST /message/senddm/v1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2NjgyOTY1ODR9.xgQcGTila2Q4TMEYxI_d4sBmXknGw14wctRG3bSWY-A&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJleHAiOjE2NTA0MDQ2NjgzMTY2MTl9.epFUnuG-9g8IPHrMm7IFexvGXiiD1WNLkGNuI15veUs&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2NjgyOTY1ODR9.xgQcGTila2Q4TMEYxI_d4sBmXknGw14wctRG3bSWY-A&dm_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "POST /message/senddm/v1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2NjgzNzY5NjV9.L6X3HatuC3t2zA5jLaegmeIhpNGB_wGYlZPPMLaYXyA&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJleHAiOjE2NTA0MDQ2NjgzOTc1MDR9.XN3SOvPfXGP3jJ6dzoa9QfLRU4vzxILH9FhtEqGnbRM&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2NjgzNzY5NjV9.L6X3HatuC3t2zA5jLaegmeIhpNGB_wGYlZPPMLaYXyA&dm_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "POST /message/senddm/v1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2Njg0NTg3MTZ9.E1tVf2giijdyS5CmhD89vA2ypohkW8tKdaxTEoU8dIU&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJleHAiOjE2NTA0MDQ2Njg0NzkwNjh9.wu6doMWaouLYEgfhYO7iE8mVQI13o7GcWzIMNL1GKrY&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2Njg0NTg3MTZ9.E1tVf2giijdyS5CmhD89vA2ypohkW8tKdaxTEoU8dIU&dm_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "POST /message/senddm/v1 HTTP/1.1" 403 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2Njg1NDkzMjJ9.gNdFZgMIxuk9W9L6XLW34b1XPxV6zVS3rbQ0vuYL8fo&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:28] "POST /message/sendlater/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:31] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2Njg1NDkzMjJ9.gNdFZgMIxuk9W9L6XLW34b1XPxV6zVS3rbQ0vuYL8fo&channel_id=0&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:31] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:31] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:31] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2NzE2MjM2NTR9.Am7nx0-AYebHKrlVhk6KmHCyO9YrW2LjbyNVIY1xiSE&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:31] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:31] "POST /message/sendlater/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:31] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2NzE2MjM2NTR9.Am7nx0-AYebHKrlVhk6KmHCyO9YrW2LjbyNVIY1xiSE&channel_id=0&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:34] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:34] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:34] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2NzQ3MDc3MzB9.2GRSdR-KUr-oul2b9MjSl-GucYgBDQmnmHslfLpABOA&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:34] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:34] "POST /message/sendlater/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:34] "DELETE /message/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:34] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:34] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:34] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2NzQ4MDg2MDF9.AzxORS8J6COlUd5k_EolFSIaOPq2CAoltO5WfPLBYik&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:34] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:34] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJleHAiOjE2NTA0MDQ2NzQ4MzIxOTR9.wgyhYlrNwEQeZR0TokYAFxsgZcAuH_c0piKPGcmlHv4&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:34] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:34] "POST /message/sendlater/v1 HTTP/1.1" 403 -
127.0.0.1 - - [20/Apr/2022 07:44:34] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:34] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:34] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2NzQ4OTMzMTV9.Bm-YlWRxjSiTYuAGp0uH4M8_9-D_fz69v9acj-lHOPg&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:34] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:34] "POST /message/sendlater/v1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 07:44:34] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:34] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:34] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2NzQ5NTM3MTF9.QWmT3LcHGKatRg9vnpSIlBkMCc0WAn4wcF5Z489pMc8&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:34] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:34] "POST /message/sendlater/v1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 07:44:35] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:35] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:35] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2NzUwMTQ3MjF9.dMKRCbeCagBfRpGG568MChdTVNlH9TESoelRSBuRf4w&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:35] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:35] "POST /message/sendlater/v1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 07:44:35] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:35] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:35] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2NzUwNzczNjF9.EsyrdY026X2-foqm0ZzN0i-G-NKAFNsAXpg6bT5RQi8&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:35] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:35] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJleHAiOjE2NTA0MDQ2NzUxMDAyODl9.mRfTCifxyo7XdF_hKe8haEfKTQQ7zZs3BkHSBLiEt8c&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:35] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:35] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2NzUwNzczNjF9.EsyrdY026X2-foqm0ZzN0i-G-NKAFNsAXpg6bT5RQi8&dm_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:35] "POST /message/sendlater/v1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 07:44:35] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:35] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:35] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2NzUxNzA4MzR9.dOwGDfRt5TKS-lilFeLrl4PxO-V4N_KjoQsmAIF4XkE&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:35] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:35] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:35] "POST /message/sendlater/v1 HTTP/1.1" 403 -
127.0.0.1 - - [20/Apr/2022 07:44:35] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:35] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:35] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2NzUyMzg3OTJ9.qTd9RDyzOp6GoyuBmZ7_ZHbucNqZP4c58sRHOf3PcmA&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:35] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:35] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJleHAiOjE2NTA0MDQ2NzUyNjE1Nzl9.kYF5JafVEbYnnDjLJeaOYPCnqJMk_S_D1hUuU-xrCZk&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:35] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:35] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2NzUyMzg3OTJ9.qTd9RDyzOp6GoyuBmZ7_ZHbucNqZP4c58sRHOf3PcmA&dm_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:35] "POST /message/sendlaterdm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:38] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2NzUyMzg3OTJ9.qTd9RDyzOp6GoyuBmZ7_ZHbucNqZP4c58sRHOf3PcmA&dm_id=0&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:38] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:38] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:38] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2NzgzNDk2NDl9.Cclymx8L31Inf_R1qVpDIexWtVYgvQIEZZ6lg03gYNI&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:38] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:38] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJleHAiOjE2NTA0MDQ2NzgzNzM4NzR9.GuZb4BsdyLyJLT9YwmK59FU6dywO0TB9e3nTyKRY68E&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:38] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:38] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2NzgzNDk2NDl9.Cclymx8L31Inf_R1qVpDIexWtVYgvQIEZZ6lg03gYNI&dm_id=0 HTTP/1.1" 200 -
